epoch,latitude,longitude,dop value
2023-03-08T22:13:27Z,-126.000000000,-87.000000000,1.565541863
2023-03-08T22:13:27Z,-123.000000000,-87.000000000,1.565492988
2023-03-08T22:13:27Z,-120.000000000,-87.000000000,1.565436840
2023-03-08T22:13:27Z,-117.000000000,-87.000000000,1.565373540
2023-03-08T22:13:27Z,-114.000000000,-87.000000000,1.565303326
2023-03-08T22:13:27Z,-111.000000000,-87.000000000,1.565226436
2023-03-08T22:13:27Z,-108.000000000,-87.000000000,1.565142870
2023-03-08T22:13:27Z,-105.000000000,-87.000000000,1.565052986
2023-03-08T22:13:27Z,-102.000000000,-87.000000000,1.564956903
2023-03-08T22:13:27Z,-99.000000000,-87.000000000,1.564854980
2023-03-08T22:13:27Z,-96.000000000,-87.000000000,1.564747334
2023-03-08T22:13:27Z,-93.000000000,-87.000000000,1.564634562
2023-03-08T22:13:27Z,-90.000000000,-87.000000000,1.564516664
2023-03-08T22:13:27Z,-87.000000000,-87.000000000,1.564394116
2023-03-08T22:13:27Z,-84.000000000,-87.000000000,1.564267278
2023-03-08T22:13:27Z,-81.000000000,-87.000000000,1.564136386
2023-03-08T22:13:27Z,-78.000000000,-87.000000000,1.564001918
2023-03-08T22:13:27Z,-75.000000000,-87.000000000,1.563864350
2023-03-08T22:13:27Z,-72.000000000,-87.000000000,1.563723803
2023-03-08T22:13:27Z,-69.000000000,-87.000000000,1.563580990
2023-03-08T22:13:27Z,-66.000000000,-87.000000000,1.563436151
2023-03-08T22:13:27Z,-63.000000000,-87.000000000,1.563289881
2023-03-08T22:13:27Z,-60.000000000,-87.000000000,1.563142419
2023-03-08T22:13:27Z,-57.000000000,-87.000000000,1.562994242
2023-03-08T22:13:27Z,-54.000000000,-87.000000000,1.562845826
2023-03-08T22:13:27Z,-51.000000000,-87.000000000,1.562697649
2023-03-08T22:13:27Z,-48.000000000,-87.000000000,1.562550187
2023-03-08T22:13:27Z,-45.000000000,-87.000000000,1.562403798
2023-03-08T22:13:27Z,-42.000000000,-87.000000000,1.562258840
2023-03-08T22:13:27Z,-39.000000000,-87.000000000,1.562115908
2023-03-08T22:13:27Z,-36.000000000,-87.000000000,1.561975241
2023-03-08T22:13:27Z,-33.000000000,-87.000000000,1.561837435
2023-03-08T22:13:27Z,-30.000000000,-87.000000000,1.561702728
2023-03-08T22:13:27Z,-27.000000000,-87.000000000,1.561571717
2023-03-08T22:13:27Z,-24.000000000,-87.000000000,1.561444521
2023-03-08T22:13:27Z,-21.000000000,-87.000000000,1.561321735
2023-03-08T22:13:27Z,-18.000000000,-87.000000000,1.561203599
2023-03-08T22:13:27Z,-15.000000000,-87.000000000,1.561090350
2023-03-08T22:13:27Z,-12.000000000,-87.000000000,1.560982585
2023-03-08T22:13:27Z,-9.000000000,-87.000000000,1.560880303
2023-03-08T22:13:27Z,-6.000000000,-87.000000000,1.560783863
2023-03-08T22:13:27Z,-3.000000000,-87.000000000,1.560693741
2023-03-08T22:13:27Z,0.000000000,-87.000000000,1.560609937
2023-03-08T22:13:27Z,3.000000000,-87.000000000,1.560532689
2023-03-08T22:13:27Z,6.000000000,-87.000000000,1.560462236
2023-03-08T22:13:27Z,9.000000000,-87.000000000,1.560398817
2023-03-08T22:13:27Z,12.000000000,-87.000000000,1.560342550
2023-03-08T22:13:27Z,15.000000000,-87.000000000,1.560293555
2023-03-08T22:13:27Z,18.000000000,-87.000000000,1.560251951
2023-03-08T22:13:27Z,21.000000000,-87.000000000,1.560217857
2023-03-08T22:13:27Z,24.000000000,-87.000000000,1.560191274
2023-03-08T22:13:27Z,27.000000000,-87.000000000,1.560172200
2023-03-08T22:13:27Z,30.000000000,-87.000000000,1.560160875
2023-03-08T22:13:27Z,33.000000000,-87.000000000,1.560157061
2023-03-08T22:13:27Z,36.000000000,-87.000000000,1.560160995
2023-03-08T22:13:27Z,39.000000000,-87.000000000,1.412365437
2023-03-08T22:13:27Z,42.000000000,-87.000000000,1.412207484
2023-03-08T22:13:27Z,45.000000000,-87.000000000,1.412057519
2023-03-08T22:13:27Z,48.000000000,-87.000000000,1.411915779
2023-03-08T22:13:27Z,51.000000000,-87.000000000,1.411782622
2023-03-08T22:13:27Z,54.000000000,-87.000000000,1.411658406
2023-03-08T22:13:27Z,57.000000000,-87.000000000,1.411543489
